Date,AdNetworkType,CampaignName,AdGroupName,AdFormat,AdId,Slot,WeightedImpressions,Clicks,Sessions,Bounces,Cost,Calls_F,Calls_A,B24_F,B24_A,Forms_F,Forms_A,EMails_F,EMails_A,GoalsFC,GoalsLC,TextAdTitle,TextAdTitle2,TextAdText,TextAdHref
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111899,PREMIUMBLOCK,2.71,1,2,0,111.61,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111899,SUGGEST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111900,ALONE,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111900,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111900,PREMIUMBLOCK,9.55,3,4,2,151.85,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111901,ALONE,1.89,1,2,0,48.48,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111901,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111901,PREMIUMBLOCK,6.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111901,SUGGEST,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111902,PREMIUMBLOCK,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Бесплатная настройка слухового аппарата в течение года. Узнайте больше!,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111902,SUGGEST,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Бесплатная настройка слухового аппарата в течение года. Узнайте больше!,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,детям,TEXT,14731111906,PREMIUMBLOCK,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты для детей,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-detey/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,пожилым,TEXT,14731111909,PREMIUMBLOCK,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты для пожилых людей,МастерСлух™,260 моделей от проверенных брендов в наличии. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-pozhilykh-lyudey/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,пожилым,TEXT,14731111912,PREMIUMBLOCK,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты пожилым людям,МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-pozhilykh-lyudey/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,пожилым,TEXT,14731111912,SUGGEST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты пожилым людям,МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-pozhilykh-lyudey/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,пожилым,TEXT,14731111914,ALONE,0.98,1,2,2,63.29,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты пожилым людям,МастерСлух™,Бесплатная настройка слухового аппарата в течение года. Узнайте больше!,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-pozhilykh-lyudey/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,мощные,TEXT,14731111938,PREMIUMBLOCK,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Мощные слуховые аппараты,Подбор и настройка. МастерСлух™,Бесплатная настройка слухового аппарата в течение года. Узнайте больше!,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/sverkhmoshchnye-slukhovye-apparaty/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,костно-проводные,TEXT,14731111952,PREMIUMBLOCK,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты с костной проводимостью,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых с любой степенью потери слуха. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-s-kostnoy-provodimostyu/
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,костно-проводные,TEXT,14731111953,SUGGEST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты с костной проводимостью,Подбор и настройка. МастерСлух™,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-s-kostnoy-provodimostyu/
2023-07-23,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,widex,TEXT,14382201693,PREMIUMBLOCK,1.15,1,2,0,124.15,0,0,1,1,0,0,0,0,1,1,Слуховые аппараты Widex,Медцентр МастерСлух™,Слуховые аппараты Widex для детей и взрослых. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/widex/
2023-07-23,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak - naida,TEXT,14430280316,PREMIUMBLOCK,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak Naida,Медцентр МастерСлух™,Швейцарское качество аппаратов Phonak. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/naida/
2023-07-23,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,ремаркетинг - widex,TEXT,14431553806,PREMIUMBLOCK,2.1,1,1,0,39.69,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Widex,Медцентр МастерСлух™,Бесплатная настройка аппарата в течение года. Узнать подробнее,https://mastersluh-krasnodar.ru/sales/besplatnie-nastroiki-sluxovix-apparatov/
2023-07-23,SEARCH,[поиск] Бренд. ТГ,ретаргетинг - мастерслух,TEXT,14432395295,PREMIUMBLOCK,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,МастерСлух™ официальный сайт,Медцентры в Краснодаре,Скидка 10% при единовременной покупке двух слуховых аппаратов. Узнайте больше,https://mastersluh-krasnodar.ru/sales/skidka-10-pri-edinovremennoy-pokupke-dvyx-sluxovix-apparatov/
2023-07-23,SEARCH,[поиск] Бренд. ТГ,ретаргетинг - мастерслух,TEXT,14432395296,ALONE,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,МастерСлух™ официальный сайт,Медцентры в Краснодаре,Бесплатная настройка аппарата в течение года. Узнать подробнее,https://mastersluh-krasnodar.ru/sales/besplatnie-nastroiki-sluxovix-apparatov/
2023-07-23,SEARCH,[поиск] Бренд. ТГ,ретаргетинг - мастерслух,TEXT,14432395296,PREMIUMBLOCK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,МастерСлух™ официальный сайт,Медцентры в Краснодаре,Бесплатная настройка аппарата в течение года. Узнать подробнее,https://mastersluh-krasnodar.ru/sales/besplatnie-nastroiki-sluxovix-apparatov/
2023-07-23,SEARCH,[поиск] Батарейки. ТГ,батарейки,TEXT,14462238678,ALONE,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов,"Phonak, Siemens, Widex, Signia","Покупка: Наличные, Б/Н. Доставка курьером / самовывоз.",https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/
2023-07-23,SEARCH,[поиск] Батарейки. ТГ,батарейки,TEXT,14462238678,PREMIUMBLOCK,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов,"Phonak, Siemens, Widex, Signia","Покупка: Наличные, Б/Н. Доставка курьером / самовывоз.",https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/
2023-07-23,SEARCH,[поиск] Батарейки. ТГ,батарейки,TEXT,14462238680,PREMIUMBLOCK,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов,"Phonak, Siemens, Widex, Signia","В наличии батарейки 10, 13, 312, 675. В упаковке 6 шт.",https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/
2023-07-23,SEARCH,[поиск] Батарейки. ТГ,батарейки,TEXT,14462238687,PREMIUMBLOCK,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов,"Phonak, Siemens, Widex, Signia",Скидки до 33%. Быстрая доставка курьером.,https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/
2023-07-23,SEARCH,[поиск] Батарейки. ТГ,батарейки,TEXT,14462238687,SUGGEST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов,"Phonak, Siemens, Widex, Signia",Скидки до 33%. Быстрая доставка курьером.,https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/
2023-07-23,SEARCH,[поиск] Батарейки. ТГ,батарейки 13,TEXT,14463722245,PREMIUMBLOCK,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов тип 13,"Phonak, Siemens, Widex, Signia","Покупка: Наличные, Б/Н. Доставка курьером / самовывоз.",https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/13/
