Date,AdNetworkType,CampaignName,AdFormat,AdId,Slot,WeightedImpressions,Clicks,Sessions,Bounces,Cost,Conversions_301649121_FCCD,Conversions_301649121_AUTO,Conversions_301314275_FCCD,Conversions_301314275_AUTO,Conversions_301313194_FCCD,Conversions_301313194_AUTO,Conversions_301315472_FCCD,Conversions_301315472_AUTO
2023-07-15,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,ALONE,2.98,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,PREMIUMBLOCK,11.71,1,3,1,117.96,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,PREMIUMBLOCK,17.65,1,5,1,73.15,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,SUGGEST,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Фид. ДО,TEXT,14448510844,ALONE,1.95,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Фид. ДО,TEXT,14448510844,PREMIUMBLOCK,17.05,1,2,0,98.06,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Фид. ДО,TEXT,14448823044,PREMIUMBLOCK,3.37,1,3,2,42.58,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238678,ALONE,0.95,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238680,PREMIUMBLOCK,4.84,2,6,2,170.72,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238687,PREMIUMBLOCK,1.24,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722257,PREMIUMBLOCK,1.27,1,5,2,119.58,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722258,PREMIUMBLOCK,1.21,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343467,PREMIUMBLOCK,5,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343469,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343469,PREMIUMBLOCK,3.1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,OTHER,0.78,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,PREMIUMBLOCK,7.26,2,4,0,180.41,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,ALONE,1.01,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,OTHER,2.56,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,PREMIUMBLOCK,3.12,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343472,OTHER,1.78,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343472,PREMIUMBLOCK,1.46,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-15,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343472,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201674,ALONE,0.94,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201674,PREMIUMBLOCK,2.3,1,2,0,36.65,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201681,PREMIUMBLOCK,2.24,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280344,PREMIUMBLOCK,0.87,1,0,0,10.09,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[галерея] Фид. ДО,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[галерея] Фид. ДО,TEXT,14381723459,PRODUCT_GALLERY,72.91,3,3,1,78.46,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[галерея] Фид. ДО,TEXT,14381745547,PRODUCT_GALLERY,1.2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[галерея] Фид. ДО,TEXT,14448493922,PRODUCT_GALLERY,5.51,1,3,0,61.64,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[галерея] Фид. ДО,TEXT,14448493923,PRODUCT_GALLERY,19.16,1,0,0,82.62,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[галерея] Фид. ДО,TEXT,14448493924,PRODUCT_GALLERY,11.36,1,3,0,145.72,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[галерея] Фид. ДО,TEXT,14448493925,PRODUCT_GALLERY,13.37,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[галерея] Фид. ДО,TEXT,14448716929,PRODUCT_GALLERY,1.85,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395281,ALONE,1.89,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395281,PREMIUMBLOCK,6.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395282,PREMIUMBLOCK,1.85,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,PREMIUMBLOCK,1.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Фид. ДО,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Фид. ДО,TEXT,14448510839,ALONE,0.97,1,2,0,73.45,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Фид. ДО,TEXT,14448510839,PREMIUMBLOCK,12.22,4,8,2,290.51,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Фид. ДО,TEXT,14448510840,PREMIUMBLOCK,1.14,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Фид. ДО,TEXT,14448510841,PREMIUMBLOCK,4.02,2,5,5,71.17,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,ALONE,1.04,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,PREMIUMBLOCK,0.76,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,ALONE,0.92,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,PREMIUMBLOCK,10.5,2,5,1,145.73,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,SUGGEST,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Фид. ДО,TEXT,14448510844,ALONE,1.98,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Фид. ДО,TEXT,14448510844,PREMIUMBLOCK,9.71,1,2,2,37.03,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Фид. ДО,TEXT,14448823044,PREMIUMBLOCK,0.72,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238678,PREMIUMBLOCK,0.74,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238678,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722242,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722253,PREMIUMBLOCK,0.77,1,2,0,52.88,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722255,OTHER,0.05,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722259,ALONE,0.93,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343469,ALONE,0.94,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343469,PREMIUMBLOCK,0.79,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,PREMIUMBLOCK,8.86,2,2,0,273.65,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,SUGGEST,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,PREMIUMBLOCK,3.7,1,4,1,82.8,--,--,--,--,--,--,--,--
2023-07-16,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343472,PREMIUMBLOCK,4.16,1,3,0,47.97,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201672,PREMIUMBLOCK,1.04,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280304,PREMIUMBLOCK,0.91,1,1,0,13.03,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280316,PREMIUMBLOCK,1.1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14431553806,PREMIUMBLOCK,1.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[галерея] Фид. ДО,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[галерея] Фид. ДО,TEXT,14381723459,PRODUCT_GALLERY,228.64,2,2,1,47.55,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[галерея] Фид. ДО,TEXT,14381745547,PRODUCT_GALLERY,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[галерея] Фид. ДО,TEXT,14448493922,PRODUCT_GALLERY,14.1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[галерея] Фид. ДО,TEXT,14448493923,PRODUCT_GALLERY,41.59,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[галерея] Фид. ДО,TEXT,14448493924,PRODUCT_GALLERY,23.41,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[галерея] Фид. ДО,TEXT,14448493925,PRODUCT_GALLERY,23.08,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Бренд. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395281,ALONE,0.96,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395281,PREMIUMBLOCK,11.08,1,2,0,50.62,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395282,PREMIUMBLOCK,8.48,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395286,PREMIUMBLOCK,1.18,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,PREMIUMBLOCK,4.48,2,6,4,138.46,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Фид. ДО,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Фид. ДО,TEXT,14448510839,ALONE,0.92,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Фид. ДО,TEXT,14448510839,OTHER,0.17,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Фид. ДО,TEXT,14448510839,PREMIUMBLOCK,38.48,4,7,2,319.62,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Фид. ДО,TEXT,14448510841,ALONE,0.97,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Фид. ДО,TEXT,14448510841,PREMIUMBLOCK,9.14,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,ALONE,0.96,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,PREMIUMBLOCK,14.59,2,3,2,98.17,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,ALONE,0.96,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,PREMIUMBLOCK,15.18,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Фид. ДО,TEXT,14448510844,ALONE,2.82,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Фид. ДО,TEXT,14448510844,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Фид. ДО,TEXT,14448510844,PREMIUMBLOCK,10.14,1,3,0,57.42,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Батарейки. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238674,PREMIUMBLOCK,1.03,1,2,0,238.82,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238680,PREMIUMBLOCK,1.92,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722245,PREMIUMBLOCK,0.78,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343467,PREMIUMBLOCK,2.29,1,2,0,69.56,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343469,PREMIUMBLOCK,4.02,1,0,0,29.9,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,OTHER,2.08,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,PREMIUMBLOCK,14.71,6,13,3,484.27,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,OTHER,1.17,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,PREMIUMBLOCK,13.68,3,9,3,166.09,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,SUGGEST,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343472,PREMIUMBLOCK,4.48,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-17,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343472,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201674,PREMIUMBLOCK,0.89,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201675,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201694,PREMIUMBLOCK,1.04,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280297,PREMIUMBLOCK,1.04,1,2,2,82.86,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280347,PREMIUMBLOCK,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280382,PREMIUMBLOCK,1.17,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14431553806,PREMIUMBLOCK,3.2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[галерея] Фид. ДО,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[галерея] Фид. ДО,TEXT,14381723459,PRODUCT_GALLERY,36.99,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[галерея] Фид. ДО,TEXT,14448493922,PRODUCT_GALLERY,4.25,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[галерея] Фид. ДО,TEXT,14448493923,PRODUCT_GALLERY,3.52,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[галерея] Фид. ДО,TEXT,14448493924,PRODUCT_GALLERY,4.55,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[галерея] Фид. ДО,TEXT,14448493925,PRODUCT_GALLERY,4.84,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395281,ALONE,0.92,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395281,PREMIUMBLOCK,1.94,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395282,ALONE,0.95,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395282,PREMIUMBLOCK,2.65,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,ALONE,1.86,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,PREMIUMBLOCK,3.9,1,2,0,90.47,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Фид. ДО,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Фид. ДО,TEXT,14448510839,PREMIUMBLOCK,13.71,5,15,4,337.58,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Фид. ДО,TEXT,14448510841,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Фид. ДО,TEXT,14448510841,PREMIUMBLOCK,1.3,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,ALONE,0.93,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,PREMIUMBLOCK,1.7,1,1,1,21.69,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,PREMIUMBLOCK,2.53,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Фид. ДО,TEXT,14448510844,PREMIUMBLOCK,3.19,1,2,0,99.09,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Фид. ДО,TEXT,14448823044,PREMIUMBLOCK,2.5,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238678,PREMIUMBLOCK,0.65,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238680,PREMIUMBLOCK,2.22,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238687,PREMIUMBLOCK,1.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238691,PREMIUMBLOCK,0.83,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722257,PREMIUMBLOCK,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343467,PREMIUMBLOCK,6.18,2,3,0,312.62,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343467,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343468,PREMIUMBLOCK,3.09,1,4,2,188.19,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343468,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343469,PREMIUMBLOCK,2.93,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,PREMIUMBLOCK,2.3,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,PREMIUMBLOCK,20.48,1,1,1,54.35,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343472,PREMIUMBLOCK,2.52,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111897,PREMIUMBLOCK,2.92,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111898,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,PREMIUMBLOCK,1.98,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,ALONE,0.93,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,PREMIUMBLOCK,5.05,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,SUGGEST,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,ALONE,0.91,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,PREMIUMBLOCK,7.93,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-18,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,PREMIUMBLOCK,1.1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-19,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201673,PREMIUMBLOCK,1.03,1,2,0,42.19,--,--,--,--,--,--,--,--
2023-07-19,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201676,PREMIUMBLOCK,0.93,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-19,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201693,PREMIUMBLOCK,2.46,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-19,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280307,PREMIUMBLOCK,1.03,1,2,2,103.37,--,--,--,--,--,--,--,--
2023-07-19,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280334,PREMIUMBLOCK,1.3,1,2,0,65.64,--,--,--,--,--,--,--,--
2023-07-19,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280336,PREMIUMBLOCK,1.26,1,4,0,67.39,--,--,--,--,--,--,--,--
2023-07-19,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280338,OTHER,0.17,0,0,0,0,--,--,--,--,--,--,--,--
