Date,AdNetworkType,Device,CampaignId,CampaignName,AdGroupName,AdGroupId,AdId,Cost,Impressions,Clicks,Sessions,Bounces,Calls,JS_Mes,JS_Leads,Forms,EM_Copy,EM_Click,Goals
2024-01-22,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141148,0,8,0,0,0,0,0,0,0,0,0,0
2024-01-22,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141152,150.76,11,6,6,0,0,0,0,0,0,0,0
2024-01-22,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,ретаргетинг - субсидия,5365161824,15590141157,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-22,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,малогабаритная техника,5382444178,15686991108,235.56,36,7,8,2,0,0,0,0,0,0,0
2024-01-22,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,малогабаритная техника,5382444178,15686991110,100.74,22,5,5,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454372,0,7,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454373,0,104,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454374,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454375,0,60,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454378,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454379,0,111,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454380,0,6,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454381,54.34,298,2,3,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539873,24.02,173,2,2,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539874,0,8,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539875,0,27,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731883,0,437,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731885,17.47,443,1,1,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454376,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454377,33.54,260,4,4,1,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454382,15.1,47,2,2,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454383,0,36,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539873,1.84,113,1,1,1,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539874,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731884,95.82,526,6,5,2,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731886,0,87,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454372,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454373,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454374,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454375,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454379,0,4,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454380,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454381,0,13,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539873,0,5,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731883,0,5,0,0,0,0,0,0,0,0,0,0
2024-01-23,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731885,0,8,0,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,сельхоз трактора,5365161814,15590141099,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,каталог мтз,5365161817,15668867080,719.82,75,25,25,2,1,0,0,0,0,0,1
2024-01-23,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,каталог мтз,5365161817,15668867083,61.81,10,2,2,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,новые мтз,5365161818,15590141118,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,новые мтз,5365161818,15590141119,6.84,3,1,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141122,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141124,22.82,4,1,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141126,0,5,0,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141128,16.29,6,1,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,краснодар мтз,5365161820,15590141130,39.49,10,1,1,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,краснодар мтз,5365161820,15590141131,0,9,0,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,краснодар мтз,5365161820,15590141132,128.43,44,6,5,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141145,48.14,4,2,2,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141146,74.45,5,3,3,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141149,13.2,4,1,1,1,0,0,0,0,0,0,0
2024-01-23,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,малогабаритная техника,5382444178,15686991107,0,4,0,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,малогабаритная техника,5382444178,15686991109,0,5,0,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,сельхоз трактора,5365161814,15590141101,58.89,14,2,1,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,сельхоз трактора,5365161814,15590141102,28.88,9,1,1,1,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,каталог мтз,5365161817,15668867081,166.84,44,5,5,1,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,каталог мтз,5365161817,15668867082,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,новые мтз,5365161818,15590141120,0,4,0,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,новые мтз,5365161818,15590141121,64.65,32,3,3,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141123,0,6,0,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141125,0,5,0,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141127,17.35,24,1,1,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141129,15.89,8,1,1,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,краснодар мтз,5365161820,15590141133,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,краснодар мтз,5365161820,15590141134,296.21,91,8,8,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,краснодар мтз,5365161820,15590141135,140.11,63,5,5,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,краснодар мтз,5365161820,15590141136,22.22,46,2,2,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,новые тракторы беларус,5365161822,15590141143,64.93,4,3,3,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141147,109.64,23,3,3,2,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141148,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141151,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141152,222.03,16,8,8,2,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,малогабаритная техника,5382444178,15686991108,166.16,35,6,6,0,0,0,0,0,0,0,0
2024-01-23,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,малогабаритная техника,5382444178,15686991110,570.52,51,13,13,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454372,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454373,0,21,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454374,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454375,21.91,272,1,1,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454378,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454379,0,170,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454380,0,4,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454381,0,71,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539872,0,9,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539873,76.51,139,4,4,1,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539875,0,5,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731883,44.66,2472,4,4,1,1,0,0,0,0,0,1
2024-01-24,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731885,34.06,975,2,2,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454376,0,21,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454377,30.12,425,4,3,1,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454382,0,80,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454383,21.06,352,2,2,0,0,1,1,0,0,0,2
2024-01-24,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539873,0,80,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539874,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539875,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731884,63.11,864,8,9,2,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731886,0,210,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595841075,0,36,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454373,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454375,0,7,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454379,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454380,0,6,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454381,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539873,0,12,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539874,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539875,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731883,27.05,28,1,1,0,0,0,0,0,0,0,0
2024-01-24,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731885,0,40,0,0,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,сельхоз трактора,5365161814,15590141099,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,каталог мтз,5365161817,15668867080,224.48,33,6,7,1,0,0,0,0,0,0,0
2024-01-24,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,каталог мтз,5365161817,15668867083,56.17,23,2,2,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,новые мтз,5365161818,15590141118,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,новые мтз,5365161818,15590141119,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141122,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141124,0,4,0,0,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141126,28.23,9,1,1,1,0,0,0,0,0,0,0
2024-01-24,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141128,0,7,0,0,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,краснодар мтз,5365161820,15590141130,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,краснодар мтз,5365161820,15590141131,0,6,0,0,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,краснодар мтз,5365161820,15590141132,367.36,71,12,10,4,0,0,0,0,0,0,0
2024-01-24,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141145,17.05,6,1,1,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141146,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141149,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,малогабаритная техника,5382444178,15686991107,71.7,10,2,1,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,малогабаритная техника,5382444178,15686991109,0,10,0,0,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,сельхоз трактора,5365161814,15590141101,0,7,0,0,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,сельхоз трактора,5365161814,15590141102,29.89,13,1,0,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,каталог мтз,5365161817,15668867081,69.34,22,3,5,2,0,0,0,0,0,0,0
2024-01-24,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,каталог мтз,5365161817,15668867082,243.08,25,8,7,1,0,0,0,0,0,0,0
2024-01-24,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,новые мтз,5365161818,15590141120,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,новые мтз,5365161818,15590141121,45.58,31,3,4,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141123,0,9,0,0,0,0,0,0,0,0,0,0
2024-01-24,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141125,0,5,0,0,0,0,0,0,0,0,0,0
